"product_id","product_name","profit_margin","product_ranking"
660,"Fitness Tracker","65.99574946868363","490"
571,"Dumbbell Set","65.99574946868356","491"
360,"Women's Embellished Dress","65.99546606214162","492"
442,"4-Slice Toaster","65.99433238873146","493"
338,"Women's Silk Blouse","65.99381705764684","494"
550,"Pet Carrier","65.9914978744686","495"
498,"Nonstick Bakeware Set","65.99149787446859","496"
389,"Men's Casual Shirt","65.99028293798227","497"
459,"Set of Mixing Bowls","65.98866288762922","498"
469,"Kitchen Utensil Set","65.9886628876292","499"
433,"Unisex Wide Brim Hat","65.98639455782312","500"
309,"Men's Classic T-Shirt","65.98299149574787","501"
615,"Magic Markers Set","65.98209583991574","502"
687,"Soccer Shin Guards","65.97731821214144","503"
176,"Sony Xperia 5 II","64.9996315750692","504"
153,"Sennheiser HD 660S","64.99912497812444","505"
155,"Bose 700 Noise Cancelling Headphones","64.99907892312955","506"
102,"Bose SoundLink Revolve+","64.99883329444313","507"
298,"Razer BlackWidow V3 Keyboard","64.99805544752488","508"
441,"Stainless Steel Cookware Set","64.99766651110075","509"
683,"Hiking Boots","64.99611067896433","510"
138,"Razer DeathAdder V2","64.99499928561224","511"
385,"Women's Trapeze Dress","64.99416569428239","512"
489,"Electric Hot Pot","64.99416569428237","513"
674,"Kids’ Tent","64.99299859971993","514"
341,"Unisex Cardigan","64.991247811953","515"
470,"Cast Iron Skillet","64.99124781195299","516"
652,"Soccer Net","64.98999714204061","517"
461,"Spice Rack","64.9859943977591","518"
532,"Collapsible Storage Bins","64.98477598956066","519"
650,"Water Gun","64.98249124562282","520"
547,"Dog Leash","64.97811131957474","521"
602,"Swim Goggles","64.97305619707467","522"
544,"Pan Protector","64.97305619707467","522"
216,"Sony A7R IV Mirrorless Camera","63.999890908760314","523"
197,"Sony Alpha 7C Mirrorless Camera","63.99979999888895","524"
136,"Sony X90J 55-Inch TV","63.99972307479289","525"
44,"Dell S3221QS Curved Monitor","63.999399989999894","526"
37,"Apple Watch Series 8","63.99909997749934","527"
720,"Portable Basketball Hoop","63.99599955550628","528"
737,"Mini Pool Table","63.99599955550622","529"
270,"Anker Soundcore Motion+","63.99599955550617","530"
120,"Logitech C920 HD Pro Webcam","63.99549943742975","531"
177,"Logitech C922 Pro Stream Webcam","63.99549943742973","532"
335,"Women's Trench Coat","63.99549943742968","533"
505,"Soup Maker","63.99549943742966","534"
412,"Women's Long Cardigan","63.99279855971195","535"
626,"Baseball Bat","63.99099774943736","536"
390,"Women's A-Line Skirt","63.987995998666214","537"
698,"Pet Food Storage Container","63.984341017833955","538"
494,"Countertop Compost Bin","63.98434101783382","539"
436,"Unisex Knit Scarf","63.98199099549774","540"
608,"Dog Nail Clippers","63.975983989326224","541"
745,"Cat Wand Toy","63.97598398932621","542"
622,"Hot Wheels Cars","63.97598398932621","542"
690,"Beach Ball","63.96396396396394","543"
243,"HP Elite Dragonfly Laptop","62.99981499907502","544"
306,"Canon EOS 6D Mark II Camera Kit","62.99978235166089","545"
224,"LG UltraGear 38GN950 Monitor","62.99971538242605","546"
91,"Microsoft Surface Pro 8","62.99966363330576","547"
236,"Canon EOS Rebel T8i Camera Kit","62.99950666008879","548"
82,"Samsung Galaxy S21 FE","62.99947142102027","549"
89,"Bose QuietComfort 35 II","62.998766625554204","550"
122,"Sennheiser Momentum True Wireless 2","62.998766625554204","550"
450,"Food Processor","62.99629962996299","551"
560,"Dollhouse","62.99537442180272","552"
594,"RC Boat","62.99430681643329","553"
339,"Men's Zip-Up Hoodie","62.990747686921736","554"
414,"Men's Crewneck Sweatshirt","62.99074768692172","555"
604,"Pet Cooling Mat","62.989425550157186","556"
343,"Women's Denim Skirt","62.98766255418473","557"
605,"Dog Harness","62.98766255418472","558"
728,"Cat Puzzle Feeder","62.985194077631036","559"
485,"Tea Kettle","62.985194077631036","559"
536,"Rolling Pin with Thickness Rings","62.98390604610701","560"
525,"Tea Towels Set","62.98390604610699","561"
724,"Pet Training Mat","62.981490745372696","562"
231,"Sony A7S III Mirrorless Camera","61.99989142826121","563"
258,"Sony XBR-65A8H OLED TV","61.999847999392","564"
54,"Samsung 65-Inch QLED TV","61.99970769005916","565"
39,"Dell XPS 13 Laptop","61.99968333069443","566"
66,"Samsung Galaxy Tab S7+","61.99955293591687","567"
274,"Sony RX0 II Camera","61.99945713510192","568"
135,"Canon EOS M50 Mark II","61.999457135101906","569"
205,"Logitech G923 Racing Wheel","61.99904997624939","570"
86,"Samsung 32-Inch Curved UHD Monitor","61.998848449953094","571"
35,"Apple Watch SE (2022)","61.998642808671725","572"
285,"Sony WH-H910N Noise Cancelling Headphones","61.99847993919757","573"
189,"Sennheiser CX 400BT True Wireless","61.99809990499524","574"
124,"Beyerdynamic DT 990 Pro Headphones","61.99788877159846","575"
693,"Pet Door","61.99619961996202","576"
456,"Portable Induction Cooktop","61.99577730858983","577"
717,"Soccer Goal","61.99524940617586","578"
678,"Remote-Controlled Truck","61.99308965266417","579"
668,"Cat Carrier Backpack","61.99239847969595","580"
714,"Tennis Racket Set","61.99239847969594","581"
401,"Unisex Graphic Tee","61.984793917567025","582"
509,"Kitchen Drawer Organizers","61.98479391756702","583"
637,"Dog First Aid Kit","61.98347107438015","584"
729,"Pet Car Window Shade","61.980990495247646","585"
320,"Women's Sun Hat","61.97623514696685","586"
326,"Unisex Beanie Hat","61.9707467282525","587"
194,"Microsoft Surface Book 3","60.999756248476565","588"
59,"Samsung Galaxy Note 20 Ultra","60.99967499729164","589"
179,"Huawei MatePad Pro","60.99951249390616","590"
296,"Canon EOS M50 Mark II Camera Kit","60.99944284918356","591"
247,"Bose Sleepbuds II","60.998439937597524","592"
141,"Fitbit Versa 3","60.9983042740989","593"
452,"Stand Mixer","60.99804990249513","594"
1,"Apple AirPods 3rd Gen","60.99804990249498","595"
284,"Razer BlackWidow V3 Gaming Keyboard","60.99783321295627","596"
178,"Roku Ultra 2022","60.99609960996101","597"
167,"Anker Soundcore Flare 2","60.99609960996101","597"
573,"Hiking Backpack","60.99566618513167","598"
596,"Skateboard","60.99349891648609","599"
404,"Men's Denim Jeans","60.99024756189048","600"
508,"Bread Box","60.99024756189048","600"
345,"Women's Overalls","60.99024756189046","601"
548,"Cat Scratching Post","60.98699566522172","602"
448,"Dish Rack","60.984393757503","603"
619,"Puzzle Mat","60.98303610265333","604"
403,"Women's Wide Brim Hat","60.97946287519746","605"
640,"Pet Odor Eliminator","60.97398265510341","606"
522,"Microwave Popcorn Popper","60.96997690531178","607"
103,"Sony A7 III Mirrorless Camera","59.99979999900001","608"
73,"Samsung Galaxy Z Flip 5","59.99959999599997","609"
267,"Google Pixel 6 Pro","59.99955555061723","610"
226,"Bose Home Speaker 500","59.99899997499936","611"
180,"Bose Noise Cancelling Headphones 700","59.998947340719475","612"
145,"Western Digital My Book 8TB External HD","59.997894626032966","613"
30,"Apple Magic Trackpad","59.99692284021849","614"
649,"Electronic Drum Set","59.99692284021848","615"
377,"Men's Lightweight Jacket","59.99199839967994","616"
579,"Dog Bed","59.991998399679936","617"
558,"Lego Building Blocks","59.98666222074025","618"
567,"Basketball","59.986662220740236","619"
512,"Canister Set","59.986662220740236","619"
482,"Adjustable Rolling Pin","59.97998999499751","620"
528,"Dishwashing Gloves","59.96920708237106","621"
292,"Sony A9 II Mirrorless Camera","58.99990888868641","622"
53,"Dell Alienware m17 R5 Gaming Laptop","58.999784209390604","623"
278,"Canon EOS Rebel T7 DSLR Kit","58.99917998359967","624"
165,"Google Nest Hub Max","58.998217313796296","625"
684,"Golf Bag","58.99684591122396","626"
642,"Inflatable Pool","58.995899589959","627"
639,"Dog Agility Equipment","58.99544393821535","628"
552,"Dog Crate","58.99544393821535","628"
435,"Women's Wool Blend Dress","58.994142020288606","629"
740,"Electronic Building Blocks","58.99179835967197","630"
742,"Pet Exercise Wheel","58.98974743685922","631"
713,"Skateboard Deck","58.98974743685922","631"
655,"Exercise Resistance Bands","58.98216615919962","632"
688,"Sports Socks","58.96843725943042","633"
515,"Sifter","58.96843725943032","634"
237,"Sony A6600 Mirrorless Camera","57.999699997857114","635"
47,"Dell Inspiron 14 5000 Laptop","57.99957999579994","636"
50,"Dell Inspiron 14 5000","57.99957999579992","637"
2,"Apple AirPods Max","57.999236349751925","638"
240,"Sony WH-H910N Wireless Headphones","57.99831993279734","639"
202,"Sony WH-XB910N Wireless Headphones","57.99831993279734","639"
105,"Jabra Elite 75t Wireless Earbuds","57.99719981332092","640"
590,"Trampoline","57.99719981332089","641"
291,"Razer Naga Pro Wireless Gaming Mouse","57.99719981332089","641"
361,"Unisex Messenger Bag","57.98949737434358","642"
477,"Electric Wine Opener","57.98599533177726","643"
346,"Unisex Wallet","57.981731187472796","644"
700,"Dog Boots","57.97898949474737","645"
467,"Measuring Cups and Spoons Set","57.977883096366526","646"
466,"Can Opener","57.97373358348966","647"
727,"Pet Odor Neutralizer","57.971981320880616","648"
743,"Dog Toothpaste","57.95795795795796","649"
249,"Lenovo ThinkPad X1 Yoga","56.999692854948925","650"
305,"HP Pavilion x360 14 Laptop","56.999522216913526","651"
181,"DJI Mavic Air 2","56.99946249328115","652"
42,"Dell UltraSharp U2720Q Monitor","56.99940276948286","653"
57,"Samsung 32-Inch Odyssey G7 Monitor","56.99938570551007","654"
148,"iRobot Roomba 694 Robot Vacuum","56.998464230865444","655"
300,"Microsoft Surface Headphones","56.998279931197274","656"
213,"Logitech MX Master 2S","56.995699569957004","657"
630,"CrossFit Gear","56.99522169129902","658"
726,"Dog Bed with Canopy","56.994624328041134","659"
614,"Remote Control Helicopter","56.99218039643572","660"
575,"Fishing Rod","56.99218039643572","660"
328,"Women's Knit Sweater","56.99139827965594","661"
677,"Child’s Tool Set","56.98566188729577","662"
471,"Mixing Bowls with Lids","56.985661887295755","663"
629,"Camping Lantern","56.98566188729575","664"
370,"Women's Long Sleeve Shirt","56.98566188729575","664"
381,"Unisex Tech Gloves","56.98129621574597","665"
327,"Men's Leather Belt","56.98129621574596","666"
741,"Kid’s Yoga Mat","56.97735650342286","667"
557,"Teddy Bear","56.96689761354888","668"
651,"Frisbee","56.95695695695694","669"
204,"Microsoft Xbox Series S","55.998533284442786","670"
337,"Men's Dress Shoes","55.99511056784087","671"
344,"Men's Casual Loafers","55.99119823964794","672"
566,"Building Blocks","55.988997249312334","673"
472,"Food Storage Containers","55.9874249785653","674"
334,"Men's Canvas Sneakers","55.9874249785653","674"
524,"Kitchen Gadget Set","55.98742497856529","675"
493,"Trash Can with Lid","55.98532844281428","676"
235,"Anker PowerCore 10000 Portable Charger","55.985328442814264","677"
463,"Baking Sheet Set","55.98532844281425","678"
682,"Sports Goggles","55.97682991047923","679"
490,"Kitchen Timer","55.966127790608155","680"
681,"Paddle Ball","55.955955955955915","681"
69,"Samsung Galaxy Z Fold 5","54.99974999861114","682"
294,"HP Envy 32 All-in-One Desktop","54.99969999799998","683"
6,"Apple iMac 24-Inch","54.999653843491146","684"
140,"HP ENVY 13 Laptop","54.99965384349109","685"
79,"Samsung Galaxy S22 Plus","54.99954999549994","686"
142,"Bose QuietComfort Earbuds","54.998392799742845","687"
3,"Apple AirPods Pro","54.998199927996986","688"
266,"Jabra Elite Active 75t","54.99774988749437","689"
198,"Logitech G Pro Wireless Gaming Mouse","54.99653819524581","690"
312,"Men's Running Shoes","54.99437429678711","691"
519,"Cooktop Burner","54.99249874979163","692"
311,"Unisex Denim Jacket","54.99099819963993","693"
372,"Men's Casual Vest","54.987139182623615","694"
732,"Dog Harness with Leash","54.984994998332745","695"
518,"Electric Egg Cooker","54.98199279711884","696"
680,"Play Tent","54.98199279711883","697"
